OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
edc714384e7ca169071020b7bb43a87e,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
50dc75c87a8dd0153a77348346ac8b51,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
18140dbb3d23f65bc14e50886027a4fa,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacterales, f__Yersiniaceae, g__Serratia, s__Unassaigned
984c2601b5fd2e5e8503e3900de161c5,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_UCG-014, f__Clostridia_UCG-014, g__Clostridia_UCG-014, s__Unassaigned
1d2ad94e29f958bb8a3166d3dd57f549,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacterales, f__Enterobacteriaceae, g__Unassigned, s__Unassaigned
d44dddcaae9bdd8e9e2748d0d25b3386,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Tannerellaceae, s__Parabacteroides_sp.
90e38fe6b561a8f7d97340976b05d0cd,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Marvinbryantia, s__Unassaigned
f9936d30f446c30a8fa05f1d8bdd5884,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Pseudomonadaceae, g__Pseudomonas, s__Unassaigned
746445ddc51b056a89420d89ffc2126f,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_UCG-014, f__Clostridia_UCG-014, g__Clostridia_UCG-014, s__Unassaigned
d5b3f9008b675796e5ae3dcc88065e93,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Lachnospiraceae_UCG-010, s__uncultured_bacterium
2f5ec89a25d4b087dc0c00ffa4ba8946,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_UCG-014, f__Clostridia_UCG-014, g__Clostridia_UCG-014, s__Unassaigned
b9d88415152fcda9c932b5038c90ab54,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__uncultured_bacterium
c8fbe2a84510b1b0bf4a47278df6dd75,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_UCG-014, f__Clostridia_UCG-014, g__Clostridia_UCG-014, s__uncultured_bacterium
8178a8dbeb094d9ade02d6367db75658,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__Unassaigned
8f1121093ff004eeff2530a8cfe5f064,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Pseudomonadaceae, g__Pseudomonas, s__Unassaigned
2805977012caad4e2d748092073b30fb,d__Bacteria, p__Firmicutes, c__Negativicutes, o__Veillonellales-Selenomonadales, f__Unassaigned, g__Unassigned, s__Unassaigned
5b6367adcf3124df5f04f4d3623837b9,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Bacteroides_fragilis
d28f786ab23c2b1f2a85c09a2200f623,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__Alistipes, s__Unassaigned
4d47b0f9bd00852e8148fcfcead25c70,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
5523dee12dc4794171906e29d84b6b5f,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
d805ca9cd4cf10195e8fe4a968b74bf5,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Tannerellaceae, s__Parabacteroides_sp.
64391f896d10860b9b9d580437cf9f37,d__Bacteria, p__Firmicutes, c__Clostridia, o__Peptococcales, f__Peptococcaceae, g__Peptococcus, s__uncultured_organism
78c04e6690df9f7c6b8173c569cd0090,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Oscillibacter, s__Unassaigned
39981df274a02e4193b26caec4b9c341,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__uncultured, g__Uncultured, s__uncultured_bacterium
0d8501b9e1e4fb0ee833387c23e5de33,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Lachnoclostridium, s__Unassaigned
b5f20ad8df3219180c789ad093895388,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
b7ea37ac8dd3468fac014effec9456ec,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelatoclostridiaceae, g__Erysipelatoclostridium, s__Unassaigned
377ff3ff9fbf22a06fd866a79e43cd88,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Lachnospiraceae_UCG-010, s__uncultured_bacterium
dbf99967afbb514fcda7420bd4e48de6,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__uncultured, g__Uncultured, s__gut_metagenome
9f21b120523941864d5c78016e4fae9d,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
66cc84e7a2dde12e914ce561f02baf4c,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Lachnoclostridium, s__Unassaigned
9b6ef79f1a38a995831ace1c0dbe4356,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Paracaedibacterales, f__Paracaedibacteraceae, g__Uncultured, s__uncultured_bacterium
104f537496b13aa1b1195d65cf815447,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__uncultured, g__Uncultured, s__gut_metagenome
7b6cf08b6602525d23e012b949495429,d__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Corynebacteriales, f__Corynebacteriaceae, g__Lawsonella, s__uncultured_bacterium
e77d80278ef51c5f6f4afbc72e25ede0,d__Bacteria, p__Firmicutes, c__Bacilli, o__Lactobacillales, f__Lactobacillaceae, g__Lactobacillus, s__Lactobacillus_kullabergensis
49b5e3a2b5d5cc6397730610bc0feb1f,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Lachnoclostridium, s__Unassaigned
a15a81e782c92b760485857c5d2166a1,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
5b5b53b8708c113e31da34e4fe5aeddc,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_UCG-014, f__Clostridia_UCG-014, g__Clostridia_UCG-014, s__Unassaigned
44c22d5e6f129db367745f72d3a1b735,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
6c5692fc0f67ccdf8e2a28efdff18788,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
c72bf1fb26186e069fc56ee6037e0cbc,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
185fd6712a5945cd40c13e3757bac95d,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacterales, f__Yersiniaceae, g__Unassigned, s__Unassaigned
bd6383169ddd32592a82ccdb7511c186,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacterales, f__Enterobacteriaceae, g__Unassigned, s__Unassaigned
ac71d370f1ead9415e93563ce514564a,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
e24fe985418e6792fe710b50d9a94275,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__Alistipes, s__Unassaigned
2b1db7c61d372cadb64fa6ec6615bfb7,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_vadinBB60_group, f__Clostridia_vadinBB60_group, g__Clostridia_vadinBB60_group, s__uncultured_bacterium
4e9bc765a49a7d651ca46be858b63ecd,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
7f27fc3e61be7440e3bed985efbaf107,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
141fde2384bba13b1d89a916d250873e,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Uncultured, s__Unassaigned
27cf0e8e13806b9693b8179fdcc741ec,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Lachnospiraceae_UCG-008, s__Unassaigned
540a028b1f8b30d0977a2319c842d036,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Tyzzerella, s__uncultured_rumen
906194542e0e0dcf3cdeedbddf62c978,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Uncultured, s__Unassaigned
7786876ab3a71f968071637f19a21263,d__Bacteria, p__Firmicutes, c__Clostridia, o__Monoglobales, f__Monoglobaceae, g__Monoglobus, s__uncultured_bacterium
825f56a85efbcb4ed603efb4dc210ee3,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Coprococcus, s__Unassaigned
4bd481715b3f7d0116fc6629c7f0e02c,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Candidatus_Soleaferrea, s__uncultured_bacterium
a2c3631b8f9cc7a06aac856a707647e6,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
9b87e80986c0de2603e1db2ba4a81e09,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
3ae7d1db0bdd038eb619b17613c49d26,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
f359d6b12d6df77fce3684238719e6c2,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Sphingomonadales, f__Sphingomonadaceae, g__Sphingomonas, s__Unassaigned
22be5d44baaebd16725f9a6ab35cb37c,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Incertae_Sedis, s__Unassaigned
7e73db4de58d113d7deb1bc4673148d0,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Parabacteroides, s__Unassaigned
51330b83d8ceb52a56a52a0ef2faa3ef,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Unassaigned, g__Unassigned, s__Unassaigned
8d357b1723876b6866f806c8c083fd2b,d__Bacteria, p__Firmicutes, c__Clostridia, o__Monoglobales, f__Monoglobaceae, g__Monoglobus, s__Unassaigned
715b9857cdae34d5dc6c3efc277ede02,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
137e85800beafe497ef216a7de9f074d,d__Bacteria, p__Proteobacteria, c__Alphaproteobacteria, o__Rhodospirillales, f__uncultured, g__Uncultured, s__gut_metagenome
05b7112a722763db3be466798ad4dead,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Tannerellaceae, s__Parabacteroides_sp.
2d85d1a90dbaf637c6d8ef909672ac45,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
de086e49d1a5fa8681fd2ba89c1940e3,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Uncultured, s__uncultured_bacterium
4724f3070c88dabf497f14612afa6e44,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__Unassaigned
da3f081103c6b69c743caa5283332a40,d__Bacteria, p__Firmicutes, c__Bacilli, o__RF39, f__RF39, g__RF39, s__uncultured_bacterium
7a5b875cf99ddb93b84ed03d5105530d,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacterales, f__Enterobacteriaceae, g__Enterobacter, s__Unassaigned
24e52442c9ad8cc076c549db61a937d1,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Burkholderiales, f__Neisseriaceae, g__Snodgrassella, s__Snodgrassella_alvi
5a4f76ee63375cf6881e17cdbf465996,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Uncultured, s__Unassaigned
92500258688404fc2d85dc9b7140f42b,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_UCG-014, f__Clostridia_UCG-014, g__Clostridia_UCG-014, s__uncultured_bacterium
445306e98fa77208d9ecc9110ae70f66,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Unassigned, s__Unassaigned
e2f6a531bc64c892b56a06d2aed991f7,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacterales, f__Enterobacteriaceae, g__Escherichia-Shigella, s__Unassaigned
40f30b389cd5b93490960721fc1be1db,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
1bb900c6f0a6485e664027768d4dc5b0,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Unassigned, s__Unassaigned
2215fda718f2798e7e94648af4e01b1c,d__Bacteria, p__Firmicutes, c__Clostridia, o__Eubacteriales, f__Eubacteriaceae, g__Eubacterium, s__Eubacterium_limosum
046a6fb11a3220ff91ca3200bc8666c8,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
1f061ca7401a01cf626bb0476b71e375,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Lachnoclostridium, s__Unassaigned
da491ddced82bf116892f8b808cd29c9,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelotrichaceae, g__Dielma, s__cf._Clostridium
486e4d358477c31f374316a46c33dc01,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelatoclostridiaceae, g__Erysipelatoclostridium, s__Unassaigned
8db81a0f5611bff651c98da5708dc82a,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__Alistipes, s__uncultured_bacterium
b84099ceb41d082eab842ebaef396b9d,d__Bacteria, p__Firmicutes, c__Negativicutes, o__Veillonellales-Selenomonadales, f__Unassaigned, g__Unassigned, s__Unassaigned
59fa75ed541752e6f0cc0e56f3fc1a87,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
48614d865284251d0b9c97e1d3dc48a1,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Unassaigned, g__Unassigned, s__Unassaigned
2c205d73885447f37a646b678b3d39a1,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Incertae_Sedis, s__Unassaigned
11f5b8400f62b553508e1f2acb9b200f,d__Bacteria, p__Firmicutes, c__Bacilli, o__RF39, f__RF39, g__RF39, s__Unassaigned
51b224aaaa2b247327e1b96a8305889a,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__uncultured_bacterium
927293004bc9266864f35d9a3fdf0295,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Parabacteroides, s__Unassaigned
2218f1c43fbb9db84f666ac0eaa63396,d__Bacteria, p__Actinobacteriota, c__Coriobacteriia, o__Coriobacteriales, f__Eggerthellaceae, g__Eggerthella, s__Unassaigned
2c5b8ed49a4befa94a4a6ad6df2375c8,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Intestinimonas, s__Unassaigned
f18e2e97751ea86f6d3f1fbf8cee22b8,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
cc49123a78b741b8718c09063e705069,d__Bacteria, p__Firmicutes, c__Bacilli, o__RF39, f__RF39, g__RF39, s__gut_metagenome
07d4acc8a2ea286d7c9751cdc3d7a9c4,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Unassaigned, g__Unassigned, s__Unassaigned
2fe34d37782a66fffe2df27ee9516c30,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Uncultured, s__Unassaigned
39193b79988a35fca321acbe49b1bfe9,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_UCG-014, f__Clostridia_UCG-014, g__Clostridia_UCG-014, s__Unassaigned
feb135e2f2afcd515a4a6aa26c001cf3,d__Bacteria, p__Firmicutes, c__Bacilli, o__Entomoplasmatales, f__Spiroplasmataceae, g__Spiroplasma, s__Spiroplasma_apis
7287427f86d2bf4fe9ecd589ca70f9a3,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Blautia, s__Unassaigned
ff13f62d60599e072bcf022c99990c98,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Bacteroides_sartorii
1eb2ca53e11df53b3a0483c7c0a3bc3c,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Tannerellaceae, s__Parabacteroides_sp.
66f80e9c8a8e76e7e2fb2a3676214052,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelotrichaceae, g__Faecalitalea, s__uncultured_bacterium
21f770ea50b923dfb312c8c96cc12b28,d__Bacteria, p__Firmicutes, c__Negativicutes, o__Veillonellales-Selenomonadales, f__Unassaigned, g__Unassigned, s__Unassaigned
4266953c1a29490851db51b35657d95f,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
772fd0d0e9fa8fcf6b15e320a350ea60,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Unassigned, s__Unassaigned
bb80c260418f03e3e2238c2f4adbc3ae,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelatoclostridiaceae, g__Erysipelatoclostridium, s__uncultured_bacterium
33912d87bf459f6d72002098f6f232a9,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Pseudomonadales, f__Pseudomonadaceae, g__Pseudomonas, s__Unassaigned
ff6daec569f11e8ecd88a1eb1f6d0678,d__Bacteria, p__Firmicutes, c__Clostridia, o__Peptococcales, f__Peptococcaceae, g__Peptococcus, s__uncultured_organism
3164787fd6a6f25b34cac40365465294,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Butyricicoccaceae, g__Unassigned, s__Unassaigned
ba9b206981921e7b165020e9de2549c9,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Blautia, s__Unassaigned
dea3d6e4513b30d28338b648f9833f65,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Unassigned, s__Unassaigned
501ef6cc75fb160180e332ba60a60df8,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacterales, f__Hafniaceae, g__Hafnia-Obesumbacterium, s__Hafnia_paralvei
73d36dd23f1e0f5035a5f21ffd702369,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__uncultured_Bacteroidales
3191e85d748fe67fda3951f583df5e4a,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacterales, f__Yersiniaceae, g__Serratia, s__Unassaigned
2614ff103faac8c9aa473841136279c8,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__Alistipes, s__Unassaigned
902f6c6217e60e163cba8cb3f41be48b,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
7f10fcb22af8ac226a457cdf2d26f4d4,d__Bacteria, p__Firmicutes, c__Clostridia, o__Peptostreptococcales-Tissierellales, f__Anaerovoracaceae, g__Unassigned, s__Unassaigned
43940f4669e4b916012bf71390bd9a5e,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Uncultured, s__uncultured_bacterium
60e1a49d946a4be5c59e62c73468950d,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Bacteroidaceae, g__Bacteroides, s__Unassaigned
30a62605d431cd5178fed1e551911803,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Barnesiellaceae, g__Coprobacter, s__Unassaigned
0d29df19970ea905afe22be7949d0b3d,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Parabacteroides, s__Parabacteroides_goldsteinii
66f7706f6b80518817ebabf12540b752,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Ruminococcaceae, g__Uncultured, s__uncultured_bacterium
a0fa0fdb5e8d8c8598d96bbbff1a1ff4,d__Bacteria, p__Proteobacteria, c__Gammaproteobacteria, o__Enterobacterales, f__Enterobacteriaceae, g__Unassigned, s__Unassaigned
0e8170ec4f020054ac7bb71e37053f60,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
a4b18973e8b03c117bcc0c3c68dabf11,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__uncultured_bacterium
82a223ee6574024f2a4a932521288874,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Marinifilaceae, g__Odoribacter, s__Unassaigned
897b0ded4eb8d5d4ef051775aea41d64,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Tannerellaceae, g__Parabacteroides, s__Unassaigned
f99124d039753bedb5a091243aad9540,d__Bacteria, p__Bacteroidota, c__Bacteroidia, o__Bacteroidales, f__Rikenellaceae, g__Alistipes, s__Unassaigned
7f8db18bbabfb8502f86536737da9690,d__Bacteria, p__Desulfobacterota, c__Desulfovibrionia, o__Desulfovibrionales, f__Desulfovibrionaceae, g__Uncultured, s__uncultured_Desulfovibrionaceae
d30c0f6c5d3b2554b4f31c1d43e833dd,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Lachnospira, s__Unassaigned
4405cb6204059bb276501fce1c673f36,d__Bacteria, p__Firmicutes, c__Clostridia, o__Peptostreptococcales-Tissierellales, f__Anaerovoracaceae, g__[Eubacterium]_nodatum_group, s__Unassaigned
e412a7bdbe75c4cbe282f912ab058e1b,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Lachnoclostridium, s__[Clostridium]_scindens
3eed711a75bce4c92f9020700096e94b,d__Bacteria, p__Actinobacteriota, c__Actinobacteria, o__Frankiales, f__Geodermatophilaceae, g__Blastococcus, s__uncultured_bacterium
f56e0fc828f43200212ea07749d973d7,d__Bacteria, p__Firmicutes, c__Clostridia, o__Lachnospirales, f__Lachnospiraceae, g__Unassigned, s__Unassaigned
590e9b94fab45093ec15a5b1756ad042,d__Bacteria, p__Firmicutes, c__Clostridia, o__Oscillospirales, f__Oscillospiraceae, g__Intestinimonas, s__Intestinimonas_timonensis
b7465064ced6e25dfe442718c7bba6e1,d__Bacteria, p__Firmicutes, c__Bacilli, o__Erysipelotrichales, f__Erysipelatoclostridiaceae, g__Erysipelatoclostridium, s__Unassaigned
3cf4ab286abd41ce872000ae751d48fa,d__Bacteria, p__Firmicutes, c__Clostridia, o__Clostridia_UCG-014, f__Clostridia_UCG-014, g__Clostridia_UCG-014, s__uncultured_Firmicutes
